RowID,Competitor,URL,Format,Domains
219,adaface,https://www.adaface.com/glossary/internal-promotion/,Glossary / dictionary,2
220,adaface,https://www.adaface.com/glossary/targeted-recruiting/,Glossary / dictionary,2
272,aihr,https://www.aihr.com/hr-glossary/performance-bonus/,Glossary / dictionary,444
273,aihr,https://www.aihr.com/hr-glossary/discretionary-bonus/,Glossary / dictionary,420
274,aihr,https://www.aihr.com/hr-glossary/retention-bonus/,Glossary / dictionary,389
275,aihr,https://www.aihr.com/hr-glossary/spot-bonus/,Glossary / dictionary,376
278,aihr,https://www.aihr.com/hr-glossary/merit-pay/,Glossary / dictionary,330
280,aihr,https://www.aihr.com/hr-glossary/merit-increase/,Glossary / dictionary,327
281,aihr,https://www.aihr.com/hr-glossary/relocation-bonus/,Glossary / dictionary,314
282,aihr,https://www.aihr.com/hr-glossary/fringe-benefits/,Glossary / dictionary,312
283,aihr,https://www.aihr.com/hr-glossary/incentive-pay/,Glossary / dictionary,302
284,aihr,https://www.aihr.com/hr-glossary/variable-pay/,Glossary / dictionary,299
362,aihr,https://www.aihr.com/hr-glossary/employee-induction/,Glossary / dictionary,106
383,aihr,https://www.aihr.com/hr-glossary/employee-tenure/,Glossary / dictionary,74
384,aihr,https://www.aihr.com/hr-glossary/intangible-rewards/,Glossary / dictionary,74
387,aihr,https://www.aihr.com/hr-glossary/pro-rata-salary/,Glossary / dictionary,71
402,aihr,https://www.aihr.com/hr-glossary/pink-collar-jobs/,Glossary / dictionary,63
418,aihr,https://www.aihr.com/hr-glossary/network-organization/,Glossary / dictionary,54
433,aihr,https://www.aihr.com/hr-glossary/centralized-management/,Glossary / dictionary,50
434,aihr,https://www.aihr.com/hr-glossary/departmentalization/,Glossary / dictionary,50
460,aihr,https://www.aihr.com/hr-glossary/time-to-productivity/,Glossary / dictionary,42
550,criteria,https://www.criteriacorp.com/resources/glossary/big-five-personality-traits,Glossary / dictionary,11
576,criteria,https://www.criteriacorp.com/resources/glossary/applicant-pool,Glossary / dictionary,6
577,criteria,https://www.criteriacorp.com/resources/glossary/turnover-rate,Glossary / dictionary,6
614,criteria,https://www.criteriacorp.com/resources/glossary/construct-validity-0,Glossary / dictionary,4
615,criteria,https://www.criteriacorp.com/resources/glossary/job-fit,Glossary / dictionary,4
664,criteria,https://www.criteriacorp.com/resources/glossary/applicant-tracking-system-ats,Glossary / dictionary,3
665,criteria,https://www.criteriacorp.com/resources/glossary/counterproductive-work-behavior-cwb,Glossary / dictionary,3
666,criteria,https://www.criteriacorp.com/resources/glossary/involuntary-turnover,Glossary / dictionary,3
667,criteria,https://www.criteriacorp.com/resources/glossary/outlier,Glossary / dictionary,3
668,criteria,https://www.criteriacorp.com/resources/glossary/voluntary-turnover,Glossary / dictionary,3
857,eskill,https://www.eskill.com/resources/glossary/gray-collar-job,Glossary / dictionary,2
1009,imocha,https://www.imocha.io/glossary/what-is-a-talent-gap,Glossary / dictionary,3
1157,mettl,https://mettl.com/glossary/i/ideathon/,Glossary / dictionary,22
1307,mettl,https://mettl.com/glossary/c/cognitive-intelligence/,Glossary / dictionary,5
