RowID,Competitor,URL,Format,Domains
3,adaface,https://www.adaface.com/ai/resume-screening,Other / editorial,125
4,adaface,https://www.adaface.com/online-compiler/online-php-compiler,Other / editorial,117
11,adaface,https://www.adaface.com/pair-pro,Other / editorial,75
16,adaface,https://www.adaface.com/coding-tests,Other / editorial,20
17,adaface,https://www.adaface.com/conversational-assessments/,Other / editorial,17
21,adaface,https://www.adaface.com/aptitude-tests,Other / editorial,14
37,adaface,https://www.adaface.com/conversational-assessments,Other / editorial,8
41,adaface,https://www.adaface.com/ai/resume-screening/,Other / editorial,6
51,adaface,https://adaface.com/ai/resume-screening,Other / editorial,5
68,adaface,https://www.adaface.com/questions/ruby,Other / editorial,5
69,adaface,https://www.adaface.com/about-us/,Other / editorial,4
81,adaface,https://www.adaface.com/books/pre-employment-testing,Other / editorial,4
83,adaface,https://www.adaface.com/mock-interview/,Other / editorial,4
84,adaface,https://www.adaface.com/pre-employment-testing/,Other / editorial,4
85,adaface,https://www.adaface.com/psychometric-tests,Other / editorial,4
120,adaface,https://www.adaface.com/books/coding-tests-for-hiring,Other / editorial,3
121,adaface,https://www.adaface.com/books/screening-candidates,Other / editorial,3
124,adaface,https://www.adaface.com/mock-interview,Other / editorial,3
125,adaface,https://www.adaface.com/online-compiler/online-dart-compiler,Other / editorial,3
126,adaface,https://www.adaface.com/pair-pro-pricing/,Other / editorial,3
127,adaface,http://adaface.com/ai/resume-screening,Other / editorial,2
128,adaface,http://adaface.com/personality-tests,Other / editorial,2
218,adaface,https://www.adaface.com/fun/product-manager-quiz?ref=producthunt,Other / editorial,2
223,adaface,https://www.adaface.com/integrations,Other / editorial,2
229,adaface,https://www.adaface.com/online-compiler/online-java-compiler,Other / editorial,2
230,adaface,https://www.adaface.com/online-compiler/online-javascript-compiler,Other / editorial,2
231,adaface,https://www.adaface.com/personality-tests,Other / editorial,2
233,adaface,https://www.adaface.com/product/features/,Other / editorial,2
234,adaface,https://www.adaface.com/questions,Other / editorial,2
237,adaface,http://www.adaface.com/love,Other / editorial,1
238,adaface,https://adaface.com/about,Other / editorial,1
239,adaface,https://adaface.com/ai/resume-screening/,Other / editorial,1
240,adaface,https://adaface.com/ai/resume-screening?fpr=aitoolhunt&ref=aitoolhunt&via=aitoolhunt,Other / editorial,1
241,adaface,https://adaface.com/ai/resume-screening?ref=aimonstr,Other / editorial,1
301,aihr,https://www.aihr.com/courses/artificial-intelligence-for-hr-certification/,Other / editorial,173
305,aihr,https://www.aihr.com/courses/talent-management-certificate/,Other / editorial,157
316,aihr,https://www.aihr.com/courses/organizational-development-certification/,Other / editorial,138
318,aihr,https://www.aihr.com/human-resources-certifications/,Other / editorial,136
320,aihr,https://www.aihr.com/courses/learning-development-certification/,Other / editorial,134
325,aihr,https://www.aihr.com/leading-hr/ai-in-talent-management/,Other / editorial,128
338,aihr,https://www.aihr.com/package-deals/,Other / editorial,121
345,aihr,https://www.aihr.com/ai-for-hr/,Other / editorial,118
348,aihr,https://www.aihr.com/recruiter-certification-training/,Other / editorial,118
356,aihr,https://www.aihr.com/courses/hr-management/,Other / editorial,112
440,aihr,https://www.aihr.com/courses/people-analytics-certificate/,Other / editorial,48
463,aihr,https://www.aihr.com/course-overview/learning-and-development-courses/,Other / editorial,41
521,criteria,https://www.criteriacorp.com/candidates/ccat-prep,Other / editorial,71
539,criteria,https://www.criteriacorp.com/plans-and-pricing,Other / editorial,17
544,criteria,https://www.criteriacorp.com/assessments,Other / editorial,13
552,criteria,https://www.criteriacorp.com/assess,Other / editorial,10
557,criteria,https://www.criteriacorp.com/about-us,Other / editorial,9
559,criteria,https://www.criteriacorp.com/integrations-and-partners,Other / editorial,9
560,criteria,https://www.criteriacorp.com/assess/cognitive-aptitude,Other / editorial,8
562,criteria,https://www.criteriacorp.com/candidates/candidate-faqs,Other / editorial,8
563,criteria,https://www.criteriacorp.com/candidates/practice-tests,Other / editorial,8
564,criteria,https://www.criteriacorp.com/interview/video-interviewing,Other / editorial,8
569,criteria,https://www.criteriacorp.com/platform,Other / editorial,7
571,criteria,https://www.criteriacorp.com/assess/personality,Other / editorial,6
574,criteria,https://www.criteriacorp.com/candidates/about-the-assessments,Other / editorial,6
579,criteria,https://www.criteriacorp.com/assess/game-based,Other / editorial,5
580,criteria,https://www.criteriacorp.com/assess/personality/employee-personality-profile-epp,Other / editorial,5
590,criteria,https://www.criteriacorp.com/can-pre-employment-tests-predict-employee-success-better-human,Other / editorial,5
592,criteria,https://www.criteriacorp.com/interview/structured-interviews,Other / editorial,5
598,criteria,https://blog.criteriacorp.com/why-math-skills-are-so-important-in-the-workplace/,Other / editorial,4
599,criteria,https://blog.criteriacorp.com/why-spatial-reasoning-is-important-in-the-workplace/,Other / editorial,4
600,criteria,https://www.criteriacorp.com/assess/cognitive-aptitude/cognify,Other / editorial,4
601,criteria,https://www.criteriacorp.com/assess/skills,Other / editorial,4
602,criteria,https://www.criteriacorp.com/assess/what-our-tests-measure/iq?mc_cid=b809460212&mc_eid=UNIQID,Other / editorial,4
608,criteria,https://www.criteriacorp.com/candidates/about-video-interviewing,Other / editorial,4
610,criteria,https://www.criteriacorp.com/get-in-touch,Other / editorial,4
