RowID,Competitor,URL,Format,Domains
572,criteria,https://www.criteriacorp.com/assessments/emotional-intelligence-tests,Free test / assessment,6
573,criteria,https://www.criteriacorp.com/blog/4-reasons-you-should-never-use-the-myers-briggs-test-for-hiring,Free test / assessment,6
578,criteria,https://www.criteriacorp.com/assess/cognitive-aptitude/universal-cognitive-aptitude-test-ucat,Free test / assessment,5
581,criteria,https://www.criteriacorp.com/assess/skills/computer-literacy-and-internet-knowledge-test-clik,Free test / assessment,5
582,criteria,https://www.criteriacorp.com/assessments/cognitive-aptitude-tests,Free test / assessment,5
583,criteria,https://www.criteriacorp.com/assessments/cognitive-aptitude/universal-cognitive-aptitude-test-ucat,Free test / assessment,5
584,criteria,https://www.criteriacorp.com/assessments/skills-tests,Free test / assessment,5
603,criteria,https://www.criteriacorp.com/assessments/cognitive-aptitude/cognify,Free test / assessment,4
604,criteria,https://www.criteriacorp.com/assessments/cognitive-aptitude/wiesen-test-mechanical-aptitude-wtma,Free test / assessment,4
636,criteria,https://www.criteriacorp.com/assessments/emotional-intelligence-tests?ads_adid=107697691127&ads_cmpid=1039774057&ads_creative=447374943834&ads_matchtype=p&ads_network=g&ads_targetid=kwd-295616119587&criteria_source=googleCPC&placement&target,Free test / assessment,3
637,criteria,https://www.criteriacorp.com/assessments/emotional-intelligence/emotify,Free test / assessment,3
638,criteria,https://www.criteriacorp.com/assessments/measure-critical-thinking,Free test / assessment,3
639,criteria,https://www.criteriacorp.com/assessments/personality/sales-achievement-predictor-salesap,Free test / assessment,3
640,criteria,https://www.criteriacorp.com/assessments/risk-tests,Free test / assessment,3
695,criteria,https://www.criteriacorp.com/assess/cognitive-aptitude/criteria-attention-skills-test-cast,Free test / assessment,2
696,criteria,https://www.criteriacorp.com/assess/cognitive-aptitude/criteria-mechanical-reasoning-assessment-cmra,Free test / assessment,2
697,criteria,https://www.criteriacorp.com/assess/cognitive-aptitude/wiesen-test-mechanical-aptitude-wtma,Free test / assessment,2
700,criteria,https://www.criteriacorp.com/assess/skills/criteria-basic-skills-test-cbst,Free test / assessment,2
701,criteria,https://www.criteriacorp.com/assess/skills/english-language-proficiency-test-clpt,Free test / assessment,2
702,criteria,https://www.criteriacorp.com/assess/skills/ten-key-test,Free test / assessment,2
705,criteria,https://www.criteriacorp.com/assessments/cognitive-aptitude/minicog-rapid-assessment-battery-mrab,Free test / assessment,2
706,criteria,https://www.criteriacorp.com/assessments/measure-concentration-skills,Free test / assessment,2
707,criteria,https://www.criteriacorp.com/assessments/skills/microsoft-excel-2013-and-2016,Free test / assessment,2
722,criteria,https://www.criteriacorp.com/blog/why-test-validation-is-critical-for-pre-hire-assessments,Free test / assessment,2
743,eskill,https://www.eskill.com/resources/blog/ai-skills-assessment-tests-for-better-hires,Free test / assessment,110
759,eskill,https://www.eskill.com/our-product/behavioral-assessment-tests/,Free test / assessment,14
787,eskill,https://eskill.com/blog/what-is-an-ms-word-skills-test-and-simulation/,Free test / assessment,5
793,eskill,https://eskill.com/our-products/behavioral-assessment-tests/,Free test / assessment,4
799,eskill,https://eskill.com/blog/microsoft-office-skills-test-simulations-2022/,Free test / assessment,3
800,eskill,https://eskill.com/blog/pre-hiring-assessment-benefits/,Free test / assessment,3
881,imocha,https://www.imocha.io/tests/online-machine-learning-quiz-assessment-test,Free test / assessment,142
882,imocha,https://www.imocha.io/glossary/what-is-training-need-assessment,Free test / assessment,141
898,imocha,https://www.imocha.io/products/skills-assessment,Free test / assessment,18
905,imocha,https://www.imocha.io/tests/secretary-test-aptitude-assessment,Free test / assessment,12
906,imocha,https://www.imocha.io/recruitment-assessment-tools,Free test / assessment,11
907,imocha,https://www.imocha.io/tests/business-english-proficiency-test,Free test / assessment,11
908,imocha,https://www.imocha.io/tests/ruby-test-assessment,Free test / assessment,11
911,imocha,https://www.imocha.io/tests/microsoft-word-basics-assessment-test,Free test / assessment,10
916,imocha,https://blog.imocha.io/coding-assessment-tools,Free test / assessment,7
924,imocha,https://www.imocha.io/blog/competency-based-assessment,Free test / assessment,6
930,imocha,https://www.imocha.io/tests/data-science-analytics-test-assessment,Free test / assessment,6
931,imocha,https://www.imocha.io/tests/grammar-vocabulary-test-assessment,Free test / assessment,6
932,imocha,https://www.imocha.io/tests/ruby-on-rails-assessment-test,Free test / assessment,6
933,imocha,https://blog.imocha.io/skills-assessment-tools,Free test / assessment,5
935,imocha,https://blog.imocha.io/soft-skills-assessment-tools,Free test / assessment,5
936,imocha,https://blog.imocha.io/talent-assessment-tools,Free test / assessment,5
939,imocha,https://www.imocha.io/blog/leadership-assessment-tools,Free test / assessment,5
945,imocha,https://www.imocha.io/tests/content-writer-test,Free test / assessment,5
