RowID,Competitor,URL,Format,Domains
2,adaface,https://www.adaface.com/assessment-test/artificial-intelligence-tests,Free test / assessment,140
5,adaface,https://www.adaface.com/assessment-test/nlp-online-test,Free test / assessment,111
7,adaface,https://www.adaface.com/assessment-test/machine-learning-online-test,Free test / assessment,100
13,adaface,https://www.adaface.com/assessment-test/deep-learning-online-test,Free test / assessment,30
14,adaface,https://www.adaface.com/online-assessment-platform,Free test / assessment,28
19,adaface,https://www.adaface.com/assessment-test/critical-thinking-test,Free test / assessment,15
24,adaface,https://www.adaface.com/assessment-test/excel-test,Free test / assessment,11
26,adaface,https://www.adaface.com/blog/why-engineers-wont-do-your-coding-test/,Free test / assessment,11
27,adaface,https://www.adaface.com/assessment-test/java-online-test,Free test / assessment,10
28,adaface,https://www.adaface.com/assessment-test/php-online-test,Free test / assessment,10
29,adaface,https://www.adaface.com/assessment-test/project-management-test,Free test / assessment,9
34,adaface,https://www.adaface.com/books/aptitude-test,Free test / assessment,9
35,adaface,https://www.adaface.com/assessment-test/sales-aptitude-test,Free test / assessment,8
38,adaface,https://www.adaface.com/assessment-test/digital-marketing-test,Free test / assessment,7
42,adaface,https://www.adaface.com/assessment-test/copywriting-test,Free test / assessment,6
43,adaface,https://www.adaface.com/assessment-test/customer-service-test,Free test / assessment,6
44,adaface,https://www.adaface.com/assessment-test/fluid-intelligence-test,Free test / assessment,6
45,adaface,https://www.adaface.com/assessment-test/javascript-online-test,Free test / assessment,6
46,adaface,https://www.adaface.com/assessment-test/problem-solving-test,Free test / assessment,6
52,adaface,https://www.adaface.com/assessment-test/python-online-test,Free test / assessment,5
53,adaface,https://www.adaface.com/assessment-test/seo-assessment-test,Free test / assessment,5
54,adaface,https://www.adaface.com/assessment-test/sql-online-test,Free test / assessment,5
59,adaface,https://www.adaface.com/blog/pre-employment-assessment-tools/,Free test / assessment,5
70,adaface,https://www.adaface.com/assessment-test/aptitude-test-graphic-designer-assessment,Free test / assessment,4
71,adaface,https://www.adaface.com/assessment-test/data-analysis-test,Free test / assessment,4
72,adaface,https://www.adaface.com/assessment-test/reactjs-test-online-assessment,Free test / assessment,4
82,adaface,https://www.adaface.com/guides/52-best-pre-employment-assessment-tools-compared-feb-2020/,Free test / assessment,4
86,adaface,https://www.adaface.com/skills-assessment-tests,Free test / assessment,4
87,adaface,https://www.adaface.com/skills-assessment-tools,Free test / assessment,4
88,adaface,https://www.adaface.com/assessment-test,Free test / assessment,3
89,adaface,https://www.adaface.com/assessment-test/cognitive-ability-tests,Free test / assessment,3
90,adaface,https://www.adaface.com/assessment-test/language-tests,Free test / assessment,3
91,adaface,https://www.adaface.com/assessment-test/logical-reasoning-test,Free test / assessment,3
92,adaface,https://www.adaface.com/assessment-test/personality-tests,Free test / assessment,3
93,adaface,https://www.adaface.com/assessment-test/power-bi-online-test,Free test / assessment,3
94,adaface,https://www.adaface.com/assessment-test/programming-tests,Free test / assessment,3
95,adaface,https://www.adaface.com/assessment-test/role-specific-tests,Free test / assessment,3
96,adaface,https://www.adaface.com/assessment-test/typing-tests,Free test / assessment,3
102,adaface,https://www.adaface.com/blog/disc-assessment-for-hiring/,Free test / assessment,3
119,adaface,https://www.adaface.com/blog/test-reliability-and-validity-in-assessment/,Free test / assessment,3
132,adaface,https://www.adaface.com/aptitude-test/,Free test / assessment,2
133,adaface,https://www.adaface.com/assessment-test/c-sharp-online-test,Free test / assessment,2
134,adaface,https://www.adaface.com/assessment-test/cognitive-ability-test,Free test / assessment,2
135,adaface,https://www.adaface.com/assessment-test/computer-programmer-aptitude-test,Free test / assessment,2
136,adaface,https://www.adaface.com/assessment-test/content-strategy-test,Free test / assessment,2
137,adaface,https://www.adaface.com/assessment-test/data-interpretation-numerical-reasoning-spatial-reasoning-test,Free test / assessment,2
138,adaface,https://www.adaface.com/assessment-test/data-modeling-test,Free test / assessment,2
139,adaface,https://www.adaface.com/assessment-test/embedded-c-online-test,Free test / assessment,2
140,adaface,https://www.adaface.com/assessment-test/numerical-reasoning-test,Free test / assessment,2
141,adaface,https://www.adaface.com/assessment-test/typing-test,Free test / assessment,2
142,adaface,https://www.adaface.com/assessment-test/verbal-reasoning-test,Free test / assessment,2
165,adaface,https://www.adaface.com/blog/how-to-interpret-the-results-of-the-big-5-ocean-personality-assessment/,Free test / assessment,2
166,adaface,https://www.adaface.com/blog/how-to-setup-an-effective-coding-test-a-guide-for-hiring-managers/,Free test / assessment,2
232,adaface,https://www.adaface.com/pre-built-assessment-tests/all-tests,Free test / assessment,2
235,adaface,https://www.adaface.com/skills-assessment-tests/,Free test / assessment,2
236,adaface,https://www.adaface.com/what-is-an-aptitude-test/,Free test / assessment,2
242,adaface,https://adaface.com/assessment-test/basic-computer-skills-test,Free test / assessment,1
243,adaface,https://adaface.com/assessment-test/verbal-reasoning-test,Free test / assessment,1
355,aihr,https://www.aihr.com/blog/training-needs-assessment-questions/,Free test / assessment,113
388,aihr,https://www.aihr.com/blog/cultural-fit-assessment/,Free test / assessment,70
497,aihr,https://www.aihr.com/blog/top-pre-employment-assessment-tools/,Free test / assessment,34
528,criteria,https://www.criteriacorp.com/assess/cognitive-aptitude/criteria-cognitive-aptitude-test-ccat,Free test / assessment,29
531,criteria,https://www.criteriacorp.com/assessments/cognitive-aptitude/criteria-cognitive-aptitude-test-ccat,Free test / assessment,25
538,criteria,https://www.criteriacorp.com/assessments/personality-tests,Free test / assessment,17
540,criteria,https://www.criteriacorp.com/assessments/measure-grammar,Free test / assessment,14
545,criteria,https://www.criteriacorp.com/assessments/measure-spelling,Free test / assessment,12
548,criteria,https://www.criteriacorp.com/assessments/measure-basic-computer-skills,Free test / assessment,11
549,criteria,https://www.criteriacorp.com/assessments/personality/employee-personality-profile-epp,Free test / assessment,11
553,criteria,https://www.criteriacorp.com/assessments/skills/criteria-basic-skills-test-cbst,Free test / assessment,10
570,criteria,https://www.criteriacorp.com/what-expect-the-criteria-cognitive-aptitude-test-ccat,Free test / assessment,7
