RowID,Competitor,URL,Format,Domains
611,criteria,https://www.criteriacorp.com/press-releases/2022/global-leader-the-talent-space-criteria-launches-new-adaptive-behavioral,Other / editorial,4
618,criteria,https://www.criteriacorp.com/structured-interviews/video-interviewing,Other / editorial,4
624,criteria,http://www.criteriacorp.com/index_alt.php,Other / editorial,3
631,criteria,https://blog.criteriacorp.com/why-cognitive-aptitude-is-such-a-great-predictor-of-job-performance/,Other / editorial,3
632,criteria,https://www.criteriacorp.com/assess/emotional-intelligence,Other / editorial,3
633,criteria,https://www.criteriacorp.com/assess/emotional-intelligence/emotify,Other / editorial,3
634,criteria,https://www.criteriacorp.com/assess/risk/workplace-productivity-profile-wpp,Other / editorial,3
635,criteria,https://www.criteriacorp.com/assess/risk/workplace-safety-profile-wsp,Other / editorial,3
650,criteria,https://www.criteriacorp.com/customers,Other / editorial,3
651,criteria,https://www.criteriacorp.com/develop,Other / editorial,3
652,criteria,https://www.criteriacorp.com/dpa,Other / editorial,3
654,criteria,https://www.criteriacorp.com/interview/interview-management,Other / editorial,3
655,criteria,https://www.criteriacorp.com/press-releases/2021/criteria-acquires-australia-based-alcami-interactive-video-interviewing,Other / editorial,3
656,criteria,https://www.criteriacorp.com/press-releases/2021/criteria-partners-specialisterne-increase-access-employment-neurodiverse,Other / editorial,3
657,criteria,https://www.criteriacorp.com/resources,Other / editorial,3
670,criteria,https://www.criteriacorp.com/science/testing-validation,Other / editorial,3
671,criteria,https://www.criteriacorp.com/support/free_trial.php,Other / editorial,3
672,criteria,http://blog.criteriacorp.com/2013/06/21/this-just-in-%E2%80%93-google-discovers-that-gpas-are-useless/,Other / editorial,2
692,criteria,https://criteriacorp.com/plans-and-pricing,Other / editorial,2
693,criteria,https://www.criteriacorp.com/2024-candidate-experience-report?ref=pin-com.ghost.io,Other / editorial,2
698,criteria,https://www.criteriacorp.com/assess/personality/sales-achievement-predictor-salesap,Other / editorial,2
699,criteria,https://www.criteriacorp.com/assess/risk,Other / editorial,2
703,criteria,https://www.criteriacorp.com/assess/what-our-tests-measure/behavioral-traits,Other / editorial,2
704,criteria,https://www.criteriacorp.com/assess/what-our-tests-measure/iq,Other / editorial,2
708,criteria,https://www.criteriacorp.com/aup,Other / editorial,2
709,criteria,https://www.criteriacorp.com/benefits/diversity,Other / editorial,2
710,criteria,https://www.criteriacorp.com/benefits/employee-retention,Other / editorial,2
723,criteria,https://www.criteriacorp.com/candidates/resource-hub,Other / editorial,2
731,criteria,https://www.criteriacorp.com/company/management_team.php,Other / editorial,2
732,criteria,https://www.criteriacorp.com/customers/call_center_pre_employment_testing.php,Other / editorial,2
733,criteria,https://www.criteriacorp.com/customers/health_medical_pre_employment_testing.php,Other / editorial,2
734,criteria,https://www.criteriacorp.com/customers/hospitality_pre_employment_testing.php,Other / editorial,2
735,criteria,https://www.criteriacorp.com/customers/testimonials,Other / editorial,2
736,criteria,https://www.criteriacorp.com/experience,Other / editorial,2
737,criteria,https://www.criteriacorp.com/experience/testimonials,Other / editorial,2
738,criteria,https://www.criteriacorp.com/interview/interview-intelligence,Other / editorial,2
739,criteria,https://www.criteriacorp.com/legal-defensibility,Other / editorial,2
740,criteria,https://www.criteriacorp.com/microsoft-office-365,Other / editorial,2
741,criteria,https://www.criteriacorp.com/press,Other / editorial,2
742,criteria,https://www.criteriacorp.com/press-releases/2022/revelian-enters-2022-new-brand-identity-criteria,Other / editorial,2
744,eskill,https://www.eskill.com/our-product/pre-employment-assessments/,Other / editorial,41
745,eskill,https://eskill.com/our-products/pre-employment-assessments/,Other / editorial,30
748,eskill,https://eskill.com/our-product/pre-employment-assessments/,Other / editorial,25
754,eskill,https://www.eskill.com/subjects/,Other / editorial,17
755,eskill,https://www.eskill.com/our-product/skills-testing/,Other / editorial,16
756,eskill,https://eskill.com/excel-skills-testing/,Other / editorial,15
757,eskill,https://www.eskill.com/mechanical-aptitude-tests/,Other / editorial,15
758,eskill,https://eskill.com/subjects/,Other / editorial,14
761,eskill,https://www.eskill.com/excel-skills-testing/,Other / editorial,12
765,eskill,https://eskill.com/our-product/skills-testing/,Other / editorial,10
770,eskill,https://www.eskill.com/our-product/pre-employment-skills-testing/,Other / editorial,9
773,eskill,https://www.eskill.com/clerical-skills-tests/,Other / editorial,8
775,eskill,https://eskill.com/our-products/skills-testing/,Other / editorial,7
776,eskill,https://eskill.com/typing-and-keyboarding/,Other / editorial,7
783,eskill,https://www.eskill.com/our-product/voice-and-video-interview/,Other / editorial,6
785,eskill,https://www.eskill.com/take-tour/,Other / editorial,6
788,eskill,https://eskill.com/our-product/,Other / editorial,5
789,eskill,https://eskill.com/our-products/employee-development/,Other / editorial,5
792,eskill,https://eskill.com/our-product/cognitive-aptitude-tests/,Other / editorial,4
795,eskill,https://www.eskill.com/our-product/video-response-questions-for-skills-tests/,Other / editorial,4
796,eskill,https://www.eskill.com/subjects,Other / editorial,4
802,eskill,https://eskill.com/hire-remote-working-ninjas/,Other / editorial,3
803,eskill,https://www.eskill.com/about-us,Other / editorial,3
806,eskill,https://www.eskill.com/our-product/,Other / editorial,3
807,eskill,https://www.eskill.com/popular-assessments/microsoft-excel,Other / editorial,3
814,eskill,https://www.eskill.com/why-choose-us/,Other / editorial,3
823,eskill,https://eskill.com/clerical-skills-tests/,Other / editorial,2
824,eskill,https://eskill.com/help-center/,Other / editorial,2
825,eskill,https://eskill.com/learning-resources/?filter_cat&filter_post_type=casestudies,Other / editorial,2
826,eskill,https://eskill.com/mechanical-aptitude-tests/,Other / editorial,2
